Frequency,Channel A,Channel B
(ms),(V),(V)

9.09452762,3.48609700,6.09344200
9.09953562,3.48609700,6.09344200
9.10454362,3.48609700,6.09344200
9.10955162,3.48609700,6.17249000
9.11455962,3.48609700,6.17249000
9.11956762,3.48609700,6.17249000
9.12457562,3.48609700,6.17249000
9.12958362,3.56514500,6.17249000
9.13459162,3.48609700,6.25153800
9.13959962,3.56514500,6.25153800
9.14460761,3.56514500,6.25153800
9.14961561,3.56514500,6.25153800
9.15462361,3.56514500,6.25153800
9.15963161,3.56514500,6.33089300
9.16463961,3.56514500,6.33089300
9.16964761,3.56514500,6.33089300
9.17465561,3.56514500,6.33089300
9.17966361,3.56514500,6.33089300
9.18467161,3.64450000,6.40994100
9.18967961,3.64450000,6.40994100
9.19468761,3.64450000,6.40994100
9.19969561,3.64450000,6.40994100
9.20470361,3.64450000,6.40994100
9.20971161,3.64450000,6.48898800
9.21471961,3.64450000,6.48898800
9.21972761,3.64450000,6.48898800
9.22473561,3.64450000,6.48898800
9.22974361,3.64450000,6.48898800
9.23475161,3.72354800,6.48898800
9.23975961,3.64450000,6.56803700
9.24476761,3.72354800,6.56803700
9.24977561,3.72354800,6.56803700
9.25478361,3.72354800,6.56803700
9.25979161,3.72354800,6.64739200
9.26479961,3.72354800,6.64739200
9.26980761,3.72354800,6.64739200
9.27481561,3.72354800,6.64739200
9.27982361,3.72354800,6.64739200
9.28483161,3.80290400,6.64739200
9.28983961,3.72354800,6.72643900
9.29484761,3.80290400,6.72643900
9.29985561,3.80290400,6.72643900
9.30486361,3.80290400,6.72643900
9.30987161,3.80290400,6.72643900
9.31487961,3.80290400,6.80548700
9.31988761,3.80290400,6.80548700
9.32489561,3.80290400,6.80548700
9.32990361,3.80290400,6.88484200
9.33491161,3.80290400,6.80548700
9.33991961,3.80290400,6.80548700
9.34492761,3.80290400,6.88484200
9.34993561,3.88225900,6.88484200
9.35494361,3.80290400,6.88484200
9.35995161,3.88225900,6.88484200
9.36495961,3.88225900,6.88484200
9.36996761,3.80290400,6.96389000
9.37497561,3.88225900,6.96389000
9.37998360,3.88225900,6.96389000
9.38499160,3.88225900,6.96389000
9.38999960,3.88225900,6.96389000
9.39500760,3.88225900,7.04293800
9.40001560,3.88225900,6.96389000
9.40502360,3.96130700,7.04293800
9.41003160,3.88225900,7.04293800
9.41503960,3.96130700,7.04293800
9.42004760,3.96130700,7.04293800
9.42505560,3.96130700,7.04293800
9.43006360,3.96130700,7.04293800
9.43507160,3.96130700,7.04293800
9.44007960,3.96130700,7.04293800
9.44508760,4.04066200,7.12229300
9.45009560,3.96130700,7.04293800
9.45510360,3.96130700,7.12229300
9.46011160,3.96130700,7.12229300
9.46511960,4.04066200,7.12229300
9.47012760,4.04066200,7.20134100
9.47513560,4.04066200,7.20134100
9.48014360,3.96130700,7.12229300
9.48515160,4.04066200,7.20134100
9.49015960,4.04066200,7.20134100
9.49516760,4.04066200,7.20134100
9.50017560,4.04066200,7.20134100
9.50518360,4.11971000,7.28038800
9.51019160,4.11971000,7.28038800
9.51519960,4.11971000,7.28038800
9.52020760,4.11971000,7.20134100
9.52521560,4.19906500,7.28038800
9.53022360,4.11971000,7.28038800
9.53523160,4.11971000,7.28038800
9.54023960,4.19906500,7.28038800
9.54524760,4.19906500,7.28038800
9.55025560,4.19906500,7.28038800
9.55526360,4.19906500,7.28038800
9.56027160,4.19906500,7.28038800
9.56527960,4.19906500,7.35943700
9.57028760,4.19906500,7.35943700
9.57529560,4.19906500,7.35943700
9.58030360,4.27842000,7.35943700
9.58531160,4.27842000,7.35943700
9.59031960,4.27842000,7.35943700
9.59532760,4.27842000,7.35943700
9.60033560,4.27842000,7.35943700
9.60534360,4.27842000,7.43879200
9.61035160,4.27842000,7.43879200
9.61535960,4.35746800,7.43879200
9.62036759,4.27842000,7.43879200
9.62537559,4.35746800,7.43879200
9.63038359,4.27842000,7.43879200
9.63539159,4.35746800,7.43879200
9.64039959,4.27842000,7.43879200
9.64540759,4.35746800,7.43879200
9.65041559,4.35746800,7.43879200
9.65542359,4.35746800,7.43879200
9.66043159,4.35746800,7.51783900
9.66543959,4.35746800,7.51783900
9.67044759,4.35746800,7.43879200
9.67545559,4.43682300,7.51783900
9.68046359,4.43682300,7.51783900
9.68547159,4.43682300,7.51783900
9.69047959,4.35746800,7.51783900
9.69548759,4.43682300,7.51783900
9.70049559,4.43682300,7.51783900
9.70550359,4.43682300,7.51783900
9.71051159,4.43682300,7.51783900
9.71551959,4.51587100,7.51783900
9.72052759,4.51587100,7.59688800
9.72553559,4.51587100,7.59688800
9.73054359,4.51587100,7.59688800
9.73555159,4.51587100,7.59688800
9.74055959,4.51587100,7.59688800
9.74556759,4.51587100,7.59688800
9.75057559,4.51587100,7.59688800
9.75558359,4.59522600,7.59688800
9.76059159,4.51587100,7.59688800
9.76559959,4.59522600,7.59688800
9.77060759,4.59522600,7.59688800
9.77561559,4.59522600,7.59688800
9.78062359,4.59522600,7.59688800
9.78563159,4.59522600,7.59688800
9.79063959,4.59522600,7.59688800
9.79564759,4.67458200,7.67624300
9.80065559,4.59522600,7.59688800
9.80566359,4.67458200,7.67624300
9.81067159,4.67458200,7.67624300
9.81567959,4.67458200,7.67624300
9.82068759,4.67458200,7.59688800
9.82569559,4.67458200,7.67624300
9.83070359,4.67458200,7.67624300
9.83571159,4.67458200,7.67624300
9.84071959,4.67458200,7.67624300
9.84572759,4.67458200,7.67624300
9.85073559,4.67458200,7.67624300
9.85574358,4.67458200,7.67624300
9.86075158,4.75362900,7.75529000
9.86575958,4.75362900,7.67624300
9.87076758,4.75362900,7.67624300
9.87577558,4.75362900,7.67624300
9.88078358,4.75362900,7.67624300
9.88579158,4.75362900,7.67624300
9.89079958,4.75362900,7.67624300
9.89580758,4.83298500,7.67624300
9.90081558,4.75362900,7.67624300
9.90582358,4.75362900,7.75529000
9.91083158,4.75362900,7.67624300
9.91583958,4.83298500,7.75529000
9.92084758,4.83298500,7.67624300
9.92585558,4.83298500,7.75529000
9.93086358,4.83298500,7.75529000
9.93587158,4.83298500,7.75529000
9.94087958,4.83298500,7.75529000
9.94588758,4.83298500,7.75529000
9.95089558,4.83298500,7.75529000
9.95590358,4.83298500,7.75529000
9.96091158,4.91203300,7.75529000
9.96591958,4.83298500,7.75529000
9.97092758,4.83298500,7.75529000
9.97593558,4.91203300,7.75529000
9.98094358,4.91203300,7.75529000
9.98595158,4.91203300,7.75529000
9.99095958,4.91203300,7.75529000
9.99596758,4.91203300,7.83433800
10.00097558,4.91203300,7.75529000
10.00598358,4.91203300,7.75529000
10.01099158,4.91203300,7.75529000
10.01599958,4.91203300,7.75529000
10.02100758,4.99138800,7.75529000
10.02601558,4.91203300,7.83433800
10.03102358,4.99138800,7.75529000
10.03603158,4.91203300,7.75529000
10.04103958,4.99138800,7.83433800
10.04604758,4.99138800,7.75529000
10.05105558,4.99138800,7.83433800
10.05606358,4.99138800,7.75529000
10.06107158,4.91203300,7.75529000
10.06607958,4.99138800,7.83433800
10.07108758,4.99138800,7.83433800
10.07609558,4.99138800,7.75529000
10.08110358,4.99138800,7.83433800
10.08611158,4.99138800,7.83433800
10.09111958,4.99138800,7.83433800
10.09612757,5.07074300,7.83433800
10.10113557,4.99138800,7.83433800
10.10614357,4.99138800,7.83433800
10.11115157,4.99138800,7.83433800
10.11615957,5.07074300,7.83433800
10.12116757,5.07074300,7.83433800
10.12617557,5.07074300,7.83433800
10.13118357,5.07074300,7.83433800
10.13619157,5.07074300,7.83433800
10.14119957,5.07074300,7.83433800
10.14620757,5.07074300,7.83433800
10.15121557,5.07074300,7.83433800
10.15622357,5.07074300,7.83433800
10.16123157,5.07074300,7.83433800
10.16623957,5.07074300,7.83433800
10.17124757,5.07074300,7.83433800
10.17625557,5.07074300,7.83433800
10.18126357,5.07074300,7.83433800
10.18627157,5.07074300,7.83433800
10.19127957,5.07074300,7.83433800
10.19628757,5.14979100,7.83433800
10.20129557,5.07074300,7.83433800
10.20630357,5.14979100,7.83433800
10.21131157,5.14979100,7.83433800
10.21631957,5.14979100,7.91338500
10.22132757,5.07074300,7.91338500
10.22633557,5.07074300,7.91338500
10.23134357,5.14979100,7.83433800
10.23635157,5.14979100,7.91338500
10.24135957,5.07074300,7.83433800
10.24636757,5.14979100,7.83433800
10.25137557,5.14979100,7.83433800
10.25638357,5.14979100,7.91338500
10.26139157,5.14979100,7.91338500
10.26639957,5.14979100,7.91338500
10.27140757,5.14979100,7.91338500
10.27641557,5.14979100,7.83433800
10.28142357,5.14979100,7.91338500
10.28643157,5.14979100,7.91338500
10.29143957,5.14979100,7.91338500
10.29644757,5.14979100,7.91338500
10.30145557,5.14979100,7.91338500
10.30646357,5.14979100,7.83433800
10.31147157,5.14979100,7.83433800
10.31647957,5.22914600,7.91338500
10.32148757,5.22914600,7.91338500
10.32649557,5.22914600,7.91338500
10.33150356,5.22914600,7.83433800
10.33651156,5.22914600,7.91338500
10.34151956,5.22914600,7.91338500
10.34652756,5.22914600,7.91338500
10.35153556,5.22914600,7.91338500
10.35654356,5.22914600,7.91338500
10.36155156,5.22914600,7.91338500
10.36655956,5.22914600,7.91338500
10.37156756,5.22914600,7.91338500
10.37657556,5.22914600,7.91338500
10.38158356,5.22914600,7.91338500
10.38659156,5.22914600,7.91338500
10.39159956,5.30819400,7.91338500
10.39660756,5.30819400,7.91338500
10.40161556,5.22914600,7.91338500
10.40662356,5.30819400,7.91338500
10.41163156,5.30819400,7.91338500
10.41663956,5.30819400,7.91338500
10.42164756,5.22914600,7.91338500
10.42665556,5.22914600,7.91338500
10.43166356,5.22914600,7.91338500
10.43667156,5.30819400,7.91338500
10.44167956,5.22914600,7.99274100
10.44668756,5.30819400,7.91338500
10.45169556,5.30819400,7.91338500
10.45670356,5.30819400,7.91338500
10.46171156,5.30819400,7.91338500
10.46671956,5.30819400,7.91338500
10.47172756,5.30819400,7.91338500
10.47673556,5.30819400,7.91338500
10.48174356,5.30819400,7.91338500
10.48675156,5.30819400,7.91338500
10.49175956,5.30819400,7.91338500
10.49676756,5.30819400,7.91338500
10.50177556,5.30819400,7.91338500
10.50678356,5.30819400,7.91338500
10.51179156,5.30819400,7.91338500
10.51679956,5.30819400,7.91338500
10.52180756,5.30819400,7.91338500
10.52681556,5.30819400,7.91338500
10.53182356,5.30819400,7.91338500
10.53683156,5.30819400,7.91338500
10.54183956,5.30819400,7.91338500
10.54684756,5.30819400,7.99274100
10.55185556,5.30819400,7.91338500
10.55686356,5.30819400,7.91338500
10.56187156,5.30819400,7.91338500
10.56687955,5.30819400,7.91338500
10.57188755,5.30819400,7.99274100
10.57689555,5.30819400,7.91338500
10.58190355,5.38754900,7.99274100
10.58691155,5.30819400,7.99274100
10.59191955,5.30819400,7.91338500
10.59692755,5.38754900,7.91338500
10.60193555,5.38754900,7.91338500
10.60694355,5.30819400,7.91338500
10.61195155,5.30819400,7.99274100
10.61695955,5.38754900,7.91338500
10.62196755,5.38754900,7.91338500
10.62697555,5.30819400,7.91338500
10.63198355,5.38754900,7.91338500
10.63699155,5.38754900,7.99274100
10.64199955,5.30819400,7.91338500
10.64700755,5.38754900,7.91338500
10.65201555,5.38754900,7.99274100
10.65702355,5.38754900,7.91338500
10.66203155,5.38754900,7.99274100
10.66703955,5.38754900,7.99274100
10.67204755,5.38754900,7.99274100
10.67705555,5.30819400,7.91338500
10.68206355,5.30819400,7.99274100
10.68707155,5.38754900,7.99274100
10.69207955,5.38754900,7.91338500
10.69708755,5.38754900,7.91338500
10.70209555,5.38754900,7.91338500
10.70710355,5.38754900,7.91338500
10.71211155,5.38754900,7.99274100
10.71711955,5.38754900,7.99274100
10.72212755,5.38754900,7.99274100
10.72713555,5.38754900,7.99274100
10.73214355,5.38754900,7.91338500
10.73715155,5.38754900,7.99274100
10.74215955,5.38754900,7.99274100
10.74716755,5.38754900,7.99274100
10.75217555,5.38754900,7.91338500
10.75718355,5.38754900,7.99274100
10.76219155,5.38754900,7.99274100
10.76719955,5.38754900,7.99274100
10.77220755,5.38754900,7.99274100
10.77721555,5.38754900,7.91338500
10.78222355,5.38754900,7.99274100
10.78723155,5.46659700,7.91338500
10.79223955,5.38754900,7.99274100
10.79724755,5.46659700,7.99274100
10.80225555,5.38754900,7.99274100
10.80726354,5.38754900,7.91338500
10.81227154,5.38754900,7.99274100
10.81727954,5.38754900,7.99274100
10.82228754,5.38754900,7.91338500
10.82729554,5.46659700,7.99274100
10.83230354,5.38754900,7.91338500
10.83731154,5.38754900,7.91338500
10.84231954,5.38754900,7.99274100
10.84732754,5.46659700,7.99274100
10.85233554,5.38754900,7.99274100
10.85734354,5.38754900,7.99274100
10.86235154,5.38754900,7.99274100
10.86735954,5.46659700,7.99274100
10.87236754,5.46659700,7.99274100
10.87737554,5.46659700,7.99274100
10.88238354,5.38754900,7.99274100
10.88739154,5.38754900,7.99274100
10.89239954,5.46659700,7.99274100
10.89740754,5.38754900,7.99274100
10.90241554,5.38754900,7.99274100
10.90742354,5.46659700,7.99274100
10.91243154,5.38754900,7.99274100
10.91743954,5.46659700,7.99274100
10.92244754,5.46659700,7.99274100
10.92745554,5.46659700,7.99274100
10.93246354,5.38754900,7.99274100
10.93747154,5.46659700,7.99274100
10.94247954,5.38754900,7.99274100
10.94748754,5.46659700,7.99274100
10.95249554,5.46659700,7.91338500
10.95750354,5.46659700,7.99274100
10.96251154,5.46659700,7.99274100
10.96751954,5.46659700,7.99274100
10.97252754,5.46659700,7.99274100
10.97753554,5.46659700,7.91338500
10.98254354,5.38754900,7.99274100
10.98755154,5.46659700,7.99274100
10.99255954,5.46659700,7.99274100
10.99756754,5.46659700,7.99274100
11.00257554,5.46659700,7.99274100
11.00758354,5.46659700,7.99274100
11.01259154,5.46659700,7.99274100
11.01759954,5.46659700,7.99274100
11.02260754,5.46659700,7.99274100
11.02761554,5.46659700,7.99274100
11.03262354,5.46659700,7.99274100
11.03763154,5.46659700,7.99274100
11.04263953,5.46659700,7.99274100
11.04764753,5.46659700,7.99274100
11.05265553,5.46659700,7.99274100
11.05766353,5.46659700,7.99274100
11.06267153,5.46659700,7.99274100
11.06767953,5.46659700,7.99274100
11.07268753,5.46659700,7.99274100
11.07769553,5.46659700,7.99274100
11.08270353,5.46659700,7.99274100
11.08771153,5.46659700,7.91338500
11.09271953,5.46659700,7.99274100
11.09772753,5.46659700,7.99274100
11.10273553,5.46659700,7.99274100
11.10774353,5.46659700,7.99274100
11.11275153,5.46659700,7.99274100
11.11775953,5.46659700,7.99274100
11.12276753,5.46659700,7.99274100
11.12777553,5.46659700,7.99274100
11.13278353,5.46659700,7.99274100
11.13779153,5.46659700,7.99274100
11.14279953,5.46659700,7.99274100
11.14780753,5.46659700,7.99274100
11.15281553,5.46659700,7.99274100
11.15782353,5.46659700,7.99274100
11.16283153,5.46659700,7.99274100
11.16783953,5.46659700,7.91338500
11.17284753,5.46659700,7.99274100
11.17785553,5.46659700,7.99274100
11.18286353,5.46659700,7.99274100
11.18787153,5.46659700,7.99274100
11.19287953,5.46659700,7.99274100
11.19788753,5.46659700,7.99274100
11.20289553,5.46659700,7.99274100
11.20790353,5.46659700,7.99274100
11.21291153,5.46659700,7.99274100
11.21791953,5.46659700,7.99274100
11.22292753,5.46659700,7.99274100
11.22793553,5.46659700,7.99274100
11.23294353,5.46659700,7.99274100
11.23795153,5.46659700,7.99274100
11.24295953,5.46659700,7.99274100
11.24796753,5.46659700,7.99274100
11.25297553,5.46659700,7.99274100
11.25798353,5.46659700,7.99274100
11.26299153,5.46659700,7.99274100
11.26799953,5.46659700,7.99274100
11.27300753,5.46659700,7.99274100
11.27801553,5.54595200,7.99274100
11.28302352,5.46659700,7.99274100
11.28803152,5.54595200,7.99274100
11.29303952,5.46659700,7.99274100
11.29804752,5.54595200,7.99274100
11.30305552,5.46659700,7.99274100
11.30806352,5.54595200,7.99274100
11.31307152,5.54595200,7.99274100
11.31807952,5.46659700,7.99274100
11.32308752,5.46659700,7.99274100
11.32809552,5.46659700,7.99274100
11.33310352,5.46659700,7.99274100
11.33811152,5.46659700,7.99274100
11.34311952,5.46659700,7.99274100
11.34812752,5.54595200,7.99274100
11.35313552,5.46659700,7.99274100
11.35814352,5.46659700,7.99274100
11.36315152,5.46659700,7.99274100
11.36815952,5.46659700,7.99274100
11.37316752,5.46659700,7.99274100
11.37817552,5.46659700,7.99274100
11.38318352,5.46659700,7.99274100
11.38819152,5.46659700,7.99274100
11.39319952,5.46659700,7.99274100
11.39820752,5.46659700,7.99274100
11.40321552,5.54595200,7.99274100
11.40822352,5.54595200,7.99274100
11.41323152,5.46659700,7.99274100
11.41823952,5.46659700,7.99274100
11.42324752,5.46659700,7.99274100
11.42825552,5.46659700,7.99274100
11.43326352,5.46659700,7.99274100
11.43827152,5.46659700,7.99274100
11.44327952,5.54595200,7.99274100
11.44828752,5.54595200,7.99274100
11.45329552,5.46659700,7.99274100
11.45830352,5.54595200,7.99274100
11.46331152,5.46659700,7.99274100
11.46831952,5.46659700,7.99274100
11.47332752,5.54595200,7.99274100
11.47833552,5.46659700,7.99274100
11.48334352,5.46659700,7.99274100
11.48835152,5.46659700,7.99274100
11.49335952,5.46659700,7.91338500
11.49836752,5.46659700,7.99274100
11.50337552,5.46659700,7.99274100
11.50838352,5.46659700,7.99274100
11.51339152,5.46659700,7.99274100
11.51839951,5.54595200,7.99274100
11.52340751,5.46659700,7.99274100
11.52841551,5.46659700,7.99274100
11.53342351,5.46659700,7.99274100
11.53843151,5.46659700,7.99274100
11.54343951,5.46659700,7.99274100
11.54844751,5.54595200,7.99274100
11.55345551,5.46659700,7.99274100
11.55846351,5.46659700,7.99274100
11.56347151,5.46659700,8.07178900
11.56847951,5.54595200,7.99274100
11.57348751,5.46659700,7.99274100
11.57849551,5.46659700,7.99274100
11.58350351,5.46659700,7.99274100
11.58851151,5.46659700,7.99274100
11.59351951,5.54595200,7.99274100
11.59852751,5.46659700,7.99274100
11.60353551,5.46659700,7.99274100
11.60854351,5.46659700,7.99274100
11.61355151,5.46659700,7.99274100
11.61855951,5.54595200,7.99274100
11.62356751,5.46659700,7.99274100
11.62857551,5.46659700,7.99274100
11.63358351,5.54595200,7.99274100
11.63859151,5.54595200,7.99274100
11.64359951,5.46659700,7.99274100
11.64860751,5.46659700,7.99274100
11.65361551,5.54595200,7.99274100
11.65862351,5.46659700,7.99274100
11.66363151,5.46659700,7.99274100
11.66863951,5.54595200,7.99274100
11.67364751,5.46659700,7.99274100
11.67865551,5.46659700,7.99274100
11.68366351,5.46659700,7.99274100
11.68867151,5.46659700,7.99274100
11.69367951,5.46659700,7.99274100
11.69868751,5.46659700,7.99274100
11.70369551,5.46659700,7.99274100
11.70870351,5.54595200,7.99274100
11.71371151,5.46659700,7.99274100
11.71871951,5.54595200,7.99274100
11.72372751,5.46659700,7.99274100
11.72873551,5.54595200,7.99274100
11.73374351,5.46659700,7.99274100
11.73875151,5.46659700,7.99274100
11.74375951,5.46659700,7.99274100
11.74876751,5.54595200,7.99274100
11.75377550,5.46659700,7.99274100
11.75878350,5.46659700,7.99274100
11.76379150,5.46659700,7.99274100
11.76879950,5.46659700,7.99274100
11.77380750,5.46659700,7.99274100
11.77881550,5.46659700,7.91338500
11.78382350,5.46659700,7.99274100
11.78883150,5.46659700,7.99274100
11.79383950,5.46659700,7.99274100
11.79884750,5.54595200,7.99274100
11.80385550,5.54595200,7.99274100
11.80886350,5.46659700,7.99274100
11.81387150,5.46659700,7.91338500
11.81887950,5.46659700,7.99274100
11.82388750,5.46659700,7.99274100
11.82889550,5.46659700,7.99274100
11.83390350,5.46659700,7.99274100
11.83891150,5.46659700,7.99274100
11.84391950,5.46659700,7.99274100
11.84892750,5.46659700,7.99274100
11.85393550,5.46659700,7.99274100
11.85894350,5.54595200,7.99274100
11.86395150,5.46659700,7.99274100
11.86895950,5.46659700,7.99274100
11.87396750,5.46659700,7.99274100
11.87897550,5.46659700,7.99274100
11.88398350,5.46659700,7.99274100
11.88899150,5.46659700,7.99274100
11.89399950,5.46659700,7.99274100
11.89900750,5.46659700,7.99274100
11.90401550,5.46659700,7.99274100
11.90902350,5.46659700,7.99274100
11.91403150,5.46659700,7.99274100
11.91903950,5.46659700,7.99274100
11.92404750,5.46659700,7.99274100
11.92905550,5.46659700,7.99274100
11.93406350,5.46659700,7.99274100
11.93907150,5.46659700,7.91338500
11.94407950,5.38754900,7.99274100
11.94908750,5.46659700,7.99274100
11.95409550,5.46659700,7.99274100
11.95910350,5.46659700,7.99274100
11.96411150,5.38754900,7.99274100
11.96911950,5.46659700,7.91338500
11.97412750,5.38754900,7.99274100
11.97913550,5.46659700,7.91338500
11.98414350,5.38754900,7.99274100
11.98915150,5.38754900,7.99274100
11.99415949,5.38754900,7.99274100
11.99916749,5.46659700,7.99274100
12.00417549,5.38754900,7.99274100
12.00918349,5.46659700,7.99274100
12.01419149,5.38754900,7.99274100
12.01919949,5.46659700,7.99274100
12.02420749,5.38754900,7.91338500
12.02921549,5.38754900,7.99274100
12.03422349,5.38754900,7.99274100
12.03923149,5.38754900,7.91338500
12.04423949,5.38754900,7.99274100
12.04924749,5.38754900,7.91338500
12.05425549,5.38754900,7.99274100
12.05926349,5.38754900,7.99274100
12.06427149,5.38754900,7.91338500
12.06927949,5.38754900,7.91338500
12.07428749,5.38754900,7.99274100
12.07929549,5.38754900,7.91338500
12.08430349,5.38754900,7.99274100
12.08931149,5.30819400,7.99274100
12.09431949,5.38754900,7.99274100
12.09932749,5.38754900,7.91338500
12.10433549,5.30819400,7.91338500
12.10934349,5.38754900,7.91338500
12.11435149,5.30819400,7.91338500
12.11935949,5.38754900,7.91338500
12.12436749,5.30819400,7.99274100
12.12937549,5.30819400,7.91338500
12.13438349,5.30819400,7.91338500
12.13939149,5.38754900,7.91338500
12.14439949,5.30819400,7.91338500
12.14940749,5.30819400,7.91338500
12.15441549,5.30819400,7.99274100
12.15942349,5.30819400,7.91338500
12.16443149,5.30819400,7.91338500
12.16943949,5.30819400,7.91338500
12.17444749,5.30819400,7.91338500
12.17945549,5.30819400,7.91338500
12.18446349,5.22914600,7.91338500
12.18947149,5.30819400,7.91338500
12.19447949,5.22914600,7.91338500
12.19948749,5.30819400,7.91338500
12.20449549,5.30819400,7.91338500
12.20950349,5.22914600,7.91338500
12.21451149,5.30819400,7.91338500
12.21951949,5.22914600,7.91338500
12.22452749,5.22914600,7.91338500
12.22953548,5.30819400,7.91338500
12.23454348,5.22914600,7.91338500
12.23955148,5.30819400,7.91338500
12.24455948,5.30819400,7.91338500
12.24956748,5.22914600,7.91338500
12.25457548,5.22914600,7.91338500
12.25958348,5.22914600,7.91338500
12.26459148,5.22914600,7.91338500
12.26959948,5.22914600,7.91338500
12.27460748,5.22914600,7.91338500
12.27961548,5.22914600,7.91338500
12.28462348,5.22914600,7.91338500
12.28963148,5.22914600,7.91338500
12.29463948,5.22914600,7.91338500
12.29964748,5.22914600,7.91338500
12.30465548,5.22914600,7.91338500
12.30966348,5.14979100,7.91338500
12.31467148,5.22914600,7.91338500
12.31967948,5.14979100,7.91338500
12.32468748,5.14979100,7.91338500
12.32969548,5.14979100,7.91338500
12.33470348,5.14979100,7.91338500
12.33971148,5.14979100,7.83433800
12.34471948,5.14979100,7.91338500
12.34972748,5.14979100,7.91338500
12.35473548,5.14979100,7.91338500
12.35974348,5.14979100,7.91338500
12.36475148,5.14979100,7.91338500
12.36975948,5.14979100,7.91338500
12.37476748,5.14979100,7.91338500
12.37977548,5.14979100,7.91338500
12.38478348,5.14979100,7.83433800
12.38979148,5.14979100,7.83433800
12.39479948,5.07074300,7.83433800
12.39980748,5.14979100,7.83433800
12.40481548,5.07074300,7.91338500
12.40982348,5.07074300,7.91338500
12.41483148,5.07074300,7.83433800
12.41983948,5.14979100,7.91338500
12.42484748,5.07074300,7.91338500
12.42985548,5.07074300,7.91338500
12.43486348,5.07074300,7.83433800
12.43987148,5.07074300,7.91338500
12.44487948,5.07074300,7.91338500
12.44988748,5.07074300,7.91338500
12.45489548,5.07074300,7.91338500
12.45990348,5.07074300,7.83433800
12.46491148,5.07074300,7.91338500
12.46991947,5.07074300,7.83433800
12.47492747,4.99138800,7.83433800
12.47993547,4.99138800,7.83433800
12.48494347,4.99138800,7.83433800
12.48995147,4.99138800,7.91338500
12.49495947,4.99138800,7.83433800
12.49996747,5.07074300,7.91338500
12.50497547,4.99138800,7.91338500
12.50998347,5.07074300,7.83433800
12.51499147,4.99138800,7.91338500
12.51999947,4.99138800,7.83433800
12.52500747,4.99138800,7.83433800
12.53001547,4.99138800,7.83433800
12.53502347,4.99138800,7.83433800
12.54003147,4.99138800,7.83433800
12.54503947,4.99138800,7.83433800
12.55004747,4.91203300,7.83433800
12.55505547,4.99138800,7.83433800
12.56006347,4.99138800,7.83433800
12.56507147,4.91203300,7.91338500
12.57007947,4.91203300,7.83433800
12.57508747,4.91203300,7.83433800
12.58009547,4.99138800,7.83433800
12.58510347,4.91203300,7.83433800
12.59011147,4.91203300,7.83433800
12.59511947,4.91203300,7.83433800
12.60012747,4.91203300,7.83433800
12.60513547,4.91203300,7.83433800
12.61014347,4.91203300,7.83433800
12.61515147,4.83298500,7.83433800
12.62015947,4.91203300,7.83433800
12.62516747,4.83298500,7.83433800
12.63017547,4.91203300,7.83433800
12.63518347,4.83298500,7.83433800
12.64019147,4.91203300,7.83433800
12.64519947,4.83298500,7.83433800
12.65020747,4.83298500,7.75529000
12.65521547,4.83298500,7.83433800
12.66022347,4.83298500,7.83433800
12.66523147,4.83298500,7.75529000
12.67023947,4.83298500,7.75529000
12.67524747,4.83298500,7.83433800
12.68025547,4.83298500,7.83433800
12.68526347,4.83298500,7.83433800
12.69027147,4.83298500,7.83433800
12.69527947,4.75362900,7.83433800
12.70028747,4.83298500,7.83433800
12.70529546,4.83298500,7.83433800
12.71030346,4.83298500,7.83433800
12.71531146,4.75362900,7.83433800
12.72031946,4.83298500,7.83433800
12.72532746,4.75362900,7.75529000
12.73033546,4.75362900,7.75529000
12.73534346,4.75362900,7.75529000
12.74035146,4.75362900,7.83433800
12.74535946,4.75362900,7.75529000
12.75036746,4.75362900,7.75529000
12.75537546,4.75362900,7.75529000
12.76038346,4.75362900,7.75529000
12.76539146,4.75362900,7.83433800
12.77039946,4.75362900,7.75529000
12.77540746,4.67458200,7.75529000
12.78041546,4.75362900,7.75529000
12.78542346,4.75362900,7.83433800
12.79043146,4.67458200,7.75529000
12.79543946,4.67458200,7.75529000
12.80044746,4.67458200,7.83433800
12.80545546,4.67458200,7.75529000
12.81046346,4.67458200,7.75529000
12.81547146,4.67458200,7.75529000
12.82047946,4.67458200,7.75529000
12.82548746,4.67458200,7.75529000
12.83049546,4.67458200,7.75529000
12.83550346,4.67458200,7.75529000
12.84051146,4.67458200,7.75529000
12.84551946,4.59522600,7.75529000
12.85052746,4.67458200,7.75529000
12.85553546,4.59522600,7.75529000
12.86054346,4.59522600,7.75529000
12.86555146,4.59522600,7.75529000
12.87055946,4.59522600,7.75529000
12.87556746,4.59522600,7.75529000
12.88057546,4.59522600,7.75529000
12.88558346,4.59522600,7.75529000
12.89059146,4.59522600,7.75529000
12.89559946,4.59522600,7.75529000
12.90060746,4.59522600,7.67624300
12.90561546,4.59522600,7.75529000
12.91062346,4.59522600,7.75529000
12.91563146,4.59522600,7.75529000
12.92063946,4.59522600,7.67624300
12.92564746,4.51587100,7.75529000
12.93065546,4.59522600,7.75529000
12.93566346,4.51587100,7.75529000
12.94067145,4.51587100,7.67624300
12.94567945,4.51587100,7.67624300
12.95068745,4.51587100,7.75529000
12.95569545,4.51587100,7.75529000
12.96070345,4.51587100,7.75529000
12.96571145,4.51587100,7.67624300
12.97071945,4.51587100,7.75529000
12.97572745,4.51587100,7.67624300
