time/seconds,A/V,B/V
0.0013480003,5.3875494,1.1078987
0.0013520003,5.308194,1.1078987
0.0013560003,5.3875494,1.1078987
0.0013600002,5.3875494,1.1078987
0.0013640003,5.3875494,1.1078987
0.0013680003,5.3875494,1.1078987
0.0013720003,5.3875494,1.1078987
0.0013760002,5.3875494,1.1078987
0.0013800003,5.3875494,1.1078987
0.0013840003,5.308194,1.1078987
0.0013880003,5.3875494,1.1078987
0.0013920002,5.3875494,1.1078987
0.0013960003,5.308194,1.1078987
0.0014000003,5.308194,1.1078987
0.0014040003,5.3875494,1.1078987
0.0014080002,5.308194,1.1078987
0.0014120003,5.308194,1.1078987
0.0014160003,5.3875494,1.1078987
0.0014200003,5.3875494,1.1078987
0.0014240002,5.308194,1.1078987
0.0014280003,5.3875494,1.1078987
0.0014320003,5.3875494,1.1078987
0.0014360003,5.308194,1.1078987
0.0014400003,5.308194,1.1078987
0.0014440003,5.3875494,1.1078987
0.0014480003,5.3875494,1.1078987
0.0014520003,5.3875494,1.1078987
0.0014560003,5.308194,1.1078987
0.0014600003,5.3875494,1.1078987
0.0014640003,5.308194,1.1078987
0.0014680004,5.3875494,1.1078987
0.0014720003,5.3875494,1.1078987
0.0014760003,5.308194,1.1078987
0.0014800003,5.3875494,1.1078987
0.0014840002,5.3875494,1.1078987
0.0014880003,5.3875494,1.1078987
0.0014920003,5.3875494,1.1078987
0.0014960003,5.3875494,1.1078987
0.0015000002,5.3875494,1.1078987
0.0015040003,5.3875494,1.1078987
0.0015080003,5.3875494,1.1078987
0.0015120003,5.3875494,1.1078987
0.0015160003,5.3875494,1.1078987
0.0015200003,5.3875494,1.1078987
0.0015240003,5.3875494,1.1078987
0.0015280003,5.308194,1.1078987
0.0015320003,5.3875494,1.1078987
0.0015360003,5.3875494,1.1078987
0.0015400003,5.3875494,1.1078987
0.0015440003,5.3875494,1.1078987
0.0015480003,5.3875494,1.1078987
0.0015520003,5.3875494,1.1078987
0.0015560003,5.3875494,1.1078987
0.0015600004,5.3875494,1.1078987
0.0015640003,5.3875494,1.1078987
0.0015680003,5.3875494,1.1078987
0.0015720003,5.3875494,1.1078987
0.0015760004,5.3875494,1.1078987
0.0015800003,5.3875494,1.1078987
0.0015840003,5.3875494,1.1078987
0.0015880003,5.3875494,1.1078987
0.0015920004,5.3875494,1.1078987
0.0015960003,5.3875494,1.1078987
0.0016000003,5.3875494,1.1078987
0.0016040003,5.3875494,1.1078987
0.0016080004,5.3875494,1.1078987
0.0016120003,5.3875494,1.1078987
0.0016160003,5.3875494,1.0285434
0.0016200003,5.3875494,1.1078987
0.0016240004,5.3875494,1.1078987
0.0016280003,5.3875494,1.1078987
0.0016320003,5.3875494,1.1078987
0.0016360004,5.3875494,1.1078987
0.0016400004,5.3875494,1.1078987
0.0016440003,5.3875494,1.1078987
0.0016480003,5.3875494,1.1078987
0.0016520004,5.3875494,1.1078987
0.0016560004,5.3875494,1.1078987
0.0016600003,5.3875494,1.1078987
0.0016640003,5.3875494,1.1078987
0.0016680004,5.3875494,1.1078987
0.0016720004,5.3875494,1.1078987
0.0016760003,5.3875494,1.1078987
0.0016800003,5.308194,1.1078987
0.0016840004,5.308194,1.1078987
0.0016880003,5.3875494,1.1078987
0.0016920003,5.3875494,1.1078987
0.0016960003,5.3875494,1.1078987
0.0017000004,5.3875494,1.1078987
0.0017040003,5.3875494,1.1078987
0.0017080003,5.3875494,1.1078987
0.0017120003,5.3875494,1.1078987
0.0017160004,5.3875494,1.1078987
0.0017200003,5.3875494,1.1078987
0.0017240003,5.3875494,1.1078987
0.0017280004,5.308194,1.1078987
0.0017320004,5.3875494,1.1078987
0.0017360003,5.3875494,1.1078987
0.0017400003,5.3875494,1.1078987
0.0017440004,5.3875494,1.1078987
0.0017480004,5.3875494,1.1078987
0.0017520003,5.3875494,1.1078987
0.0017560003,5.3875494,1.1078987
0.0017600004,5.3875494,1.1078987
0.0017640004,5.3875494,1.1078987
0.0017680003,5.3875494,1.1078987
0.0017720003,5.3875494,1.1078987
0.0017760004,5.3875494,1.1078987
0.0017800004,5.3875494,1.1078987
0.0017840003,5.3875494,1.1078987
0.0017880003,5.3875494,1.1078987
0.0017920004,5.3875494,1.1078987
0.0017960004,5.3875494,1.1078987
0.0018000003,5.3875494,1.1078987
0.0018040003,5.3875494,1.1078987
0.0018080004,5.3875494,1.1078987
0.0018120004,5.3875494,1.1078987
0.0018160003,5.3875494,1.1078987
0.0018200004,5.3875494,1.1078987
0.0018240004,5.3875494,1.1078987
0.0018280004,5.3875494,1.1078987
0.0018320003,5.3875494,1.1078987
0.0018360004,5.3875494,1.1078987
0.0018400004,5.3875494,1.1078987
0.0018440004,5.3875494,1.1078987
0.0018480003,5.3875494,1.1078987
0.0018520004,5.3875494,1.1078987
0.0018560004,5.3875494,1.1078987
0.0018600004,5.3875494,1.1078987
0.0018640003,5.3875494,1.0285434
0.0018680004,5.3875494,1.1078987
0.0018720004,5.3875494,1.1078987
0.0018760004,5.3875494,1.1078987
0.0018800003,5.3875494,1.1078987
0.0018840004,5.3875494,1.1078987
0.0018880004,5.3875494,1.1078987
0.0018920003,5.3875494,1.1078987
0.0018960004,5.3875494,1.1078987
0.0019000004,5.3875494,1.1078987
0.0019040004,5.3875494,1.1078987
0.0019080003,5.3875494,1.1078987
0.0019120004,5.3875494,1.1078987
0.0019160004,5.3875494,1.1078987
0.0019200004,5.3875494,1.1078987
0.0019240003,5.3875494,1.1078987
0.0019280004,5.3875494,1.1078987
0.0019320004,5.3875494,1.1078987
0.0019360004,5.3875494,1.1078987
0.0019400003,5.3875494,1.1078987
0.0019440004,5.3875494,1.0285434
0.0019480004,5.3875494,1.1078987
0.0019520004,5.3875494,1.1078987
0.0019560005,5.3875494,1.1078987
0.0019600005,5.3875494,1.1078987
0.0019640003,5.3875494,1.1078987
0.0019680003,5.3875494,1.1078987
0.0019720003,5.3875494,1.1078987
0.0019760004,5.3875494,1.1078987
0.0019800004,5.3875494,1.1078987
0.0019840004,5.3875494,1.1078987
0.0019880005,5.3875494,1.1078987
0.0019920005,5.3875494,1.1078987
0.0019960003,5.3875494,1.1078987
0.0020000003,5.3875494,1.1078987
0.0020040004,5.3875494,1.1078987
0.0020080004,5.3875494,1.1078987
0.0020120004,5.3875494,1.1078987
0.0020160004,5.3875494,1.1078987
0.0020200005,5.3875494,1.1078987
0.0020240005,5.3875494,1.1078987
0.0020280003,5.3875494,1.1078987
0.0020320003,5.3875494,1.0285434
0.0020360004,5.3875494,1.1078987
0.0020400004,5.3875494,1.1078987
0.0020440004,5.3875494,1.1078987
0.0020480005,5.3875494,1.1078987
0.0020520005,5.3875494,1.1078987
0.0020560005,5.3875494,1.1078987
0.0020600003,5.3875494,1.1078987
0.0020640003,5.3875494,1.1078987
0.0020680004,5.3875494,1.1078987
0.0020720004,5.3875494,1.1078987
0.0020760004,5.3875494,1.1078987
0.0020800005,5.3875494,1.1078987
0.0020840005,5.3875494,1.1078987
0.0020880005,5.3875494,1.1078987
0.0020920003,5.3875494,1.1078987
0.0020960004,5.3875494,1.1078987
0.0021000004,5.3875494,1.1078987
0.0021040004,5.3875494,1.1078987
0.0021080005,5.3875494,1.1078987
0.0021120005,5.3875494,1.1078987
0.0021160005,5.3875494,1.1078987
0.0021200003,5.308194,1.1078987
0.0021240003,5.3875494,1.1078987
0.0021280004,5.3875494,1.1078987
0.0021320004,5.3875494,1.1078987
0.0021360004,5.3875494,1.1078987
0.0021400005,5.3875494,1.1078987
0.0021440005,5.308194,1.1078987
0.0021480005,5.3875494,1.1078987
0.0021520003,5.3875494,1.1078987
0.0021560004,5.3875494,1.1078987
0.0021600004,5.3875494,1.1078987
0.0021640004,5.3875494,1.1078987
0.0021680004,5.3875494,1.1078987
0.0021720005,5.3875494,1.1078987
0.0021760005,5.3875494,1.1078987
0.0021800005,5.3875494,1.1078987
0.0021840003,5.3875494,1.0285434
0.0021880004,5.3875494,1.1078987
0.0021920004,5.3875494,1.1078987
0.0021960004,5.3875494,1.1078987
0.0022000005,5.3875494,1.1078987
0.0022040005,5.3875494,1.1078987
0.0022080005,5.3875494,1.1078987
0.0022120005,5.3875494,1.1078987
0.0022160003,5.3875494,1.1078987
0.0022200004,5.3875494,1.1078987
0.0022240004,5.3875494,1.1078987
0.0022280004,5.3875494,1.1078987
0.0022320005,5.3875494,1.1078987
0.0022360005,5.3875494,1.1078987
0.0022400005,5.3875494,1.1078987
0.0022440006,5.3875494,1.1078987
0.0022480004,5.3875494,1.1078987
0.0022520004,5.3875494,1.1078987
0.0022560004,5.3875494,1.1078987
0.0022600004,5.3875494,1.1078987
0.0022640005,5.3875494,1.1078987
0.0022680005,5.3875494,1.1078987
0.0022720005,5.3875494,1.1078987
0.0022760006,5.3875494,1.1078987
0.0022800004,5.3875494,1.1078987
0.0022840004,5.3875494,1.0285434
0.0022880004,5.3875494,1.1078987
0.0022920005,5.3875494,1.1078987
0.0022960005,5.3875494,1.1078987
0.0023000005,5.3875494,1.1078987
0.0023040005,5.3875494,1.1078987
0.0023080006,5.3875494,1.1078987
0.0023120004,5.3875494,1.1078987
0.0023160004,5.3875494,1.1078987
0.0023200004,5.3875494,1.1078987
0.0023240005,5.3875494,1.1078987
0.0023280005,5.3875494,1.1078987
0.0023320005,5.3875494,1.1078987
0.0023360006,5.3875494,1.1078987
0.0023400004,5.3875494,1.1078987
0.0023440004,5.3875494,1.1078987
0.0023480004,5.3875494,1.1078987
0.0023520004,5.3875494,1.1078987
0.0023560005,5.3875494,1.1078987
0.0023600005,5.3875494,1.1078987
0.0023640005,5.3875494,1.1078987
0.0023680006,5.3875494,1.1078987
0.0023720004,5.3875494,1.1078987
0.0023760004,5.3875494,1.1078987
0.0023800004,5.3875494,1.1078987
0.0023840005,5.3875494,1.1078987
0.0023880005,5.3875494,1.1078987
0.0023920005,5.3875494,1.1078987
0.0023960005,5.3875494,1.1078987
0.0024000006,5.3875494,1.1078987
0.0024040004,5.3875494,1.1078987
0.0024080004,5.3875494,1.1078987
0.0024120004,5.3875494,1.1078987
0.0024160005,5.3875494,1.1078987
0.0024200005,5.3875494,1.1078987
0.0024240005,5.3875494,1.1078987
0.0024280006,5.3875494,1.1078987
0.0024320006,5.3875494,1.1078987
0.0024360004,5.3875494,1.1078987
0.0024400004,5.3875494,1.1078987
0.0024440004,5.3875494,1.1078987
0.0024480005,5.3875494,1.1078987
0.0024520005,5.3875494,1.1078987
0.0024560005,5.3875494,1.1078987
0.0024600006,5.3875494,1.1078987
0.0024640006,5.3875494,1.1078987
0.0024680004,5.3875494,1.1078987
0.0024720004,5.3875494,1.1078987
0.0024760005,5.3875494,1.1078987
0.0024800005,5.3875494,1.1078987
0.0024840005,5.3875494,1.1078987
0.0024880006,5.3875494,1.1078987
0.0024920006,5.3875494,1.1078987
0.0024960006,5.3875494,1.1078987
0.0025000004,5.3875494,1.1078987
0.0025040004,5.3875494,1.1078987
0.0025080005,5.3875494,1.1078987
0.0025120005,5.3875494,1.1078987
0.0025160005,5.3875494,1.1078987
0.0025200006,5.308194,1.1078987
0.0025240006,5.3875494,1.1078987
0.0025280004,5.308194,1.1078987
0.0025320004,5.3875494,1.1078987
0.0025360005,5.3875494,1.1078987
0.0025400005,5.3875494,1.1078987
0.0025440005,5.3875494,1.1078987
0.0025480005,5.3875494,1.1078987
0.0025520006,5.3875494,1.1078987
0.0025560006,5.3875494,1.1078987
0.0025600004,5.308194,1.1078987
0.0025640004,5.3875494,1.1078987
0.0025680005,5.308194,1.1078987
0.0025720005,5.3875494,1.1078987
0.0025760005,5.3875494,1.1078987
0.0025800006,5.3875494,1.1078987
0.0025840006,5.308194,1.1078987
0.0025880006,5.308194,1.1078987
0.0025920004,5.3875494,1.1078987
0.0025960004,5.3875494,1.1078987
0.0026000005,5.3875494,1.1078987
0.0026040005,5.308194,1.1078987
0.0026080005,5.3875494,1.1078987
0.0026120006,5.308194,1.1078987
0.0026160006,5.3875494,1.1078987
0.0026200006,5.3875494,1.1078987
0.0026240004,5.308194,1.1078987
0.0026280005,5.308194,1.1078987
0.0026320005,5.308194,1.1078987
0.0026360005,5.308194,1.1078987
0.0026400005,5.308194,1.1078987
0.0026440006,5.308194,1.1078987
0.0026480006,5.308194,1.1078987
0.0026520006,5.308194,1.1078987
0.0026560004,5.308194,1.1078987
0.0026600005,5.308194,1.1078987
0.0026640005,5.308194,1.1078987
0.0026680005,5.308194,1.1078987
0.0026720006,5.308194,1.1078987
0.0026760006,5.308194,1.1078987
0.0026800006,5.308194,1.1078987
0.0026840006,5.308194,1.1078987
0.0026880004,5.308194,1.1078987
0.0026920005,5.308194,1.1078987
0.0026960005,5.308194,1.1078987
0.0027000005,5.308194,1.1078987
0.0027040006,5.308194,1.1078987
0.0027080006,5.308194,1.1078987
0.0027120006,5.308194,1.1078987
0.0027160007,5.308194,1.1078987
0.0027200005,5.308194,1.1078987
0.0027240005,5.308194,1.0285434
0.0027280005,5.308194,1.1078987
0.0027320005,5.308194,1.1078987
0.0027360006,5.308194,1.1078987
0.0027400006,5.308194,1.1078987
0.0027440006,5.308194,1.1078987
0.0027480004,5.308194,1.1078987
0.0027520005,5.308194,1.1078987
0.0027560005,5.308194,1.1078987
0.0027600005,5.308194,1.1078987
0.0027640006,5.308194,1.1078987
0.0027680006,5.229146,1.1078987
0.0027720006,5.308194,1.1078987
0.0027760006,5.308194,1.1078987
0.0027800004,5.308194,1.0285434
0.0027840005,5.308194,1.0285434
0.0027880005,5.229146,1.1078987
0.0027920005,5.308194,1.1078987
0.0027960006,5.229146,1.1078987
0.0028000006,5.308194,1.1078987
0.0028040006,5.229146,1.1078987
0.0028080007,5.229146,1.0285434
0.0028120005,5.229146,1.0285434
0.0028160005,5.229146,1.1078987
0.0028200005,5.229146,1.0285434
0.0028240005,5.229146,1.0285434
0.0028280006,5.229146,1.0285434
0.0028320006,5.229146,1.1078987
0.0028360006,5.229146,1.1078987
0.0028400007,5.229146,1.1078987
0.0028440005,5.229146,1.1078987
0.0028480005,5.229146,1.1078987
0.0028520005,5.229146,1.1078987
0.0028560006,5.229146,1.1078987
0.0028600006,5.229146,1.0285434
0.0028640006,5.229146,1.0285434
0.0028680007,5.229146,1.1078987
0.0028720007,5.229146,1.1078987
0.0028760005,5.229146,1.1078987
0.0028800005,5.229146,1.1078987
0.0028840005,5.229146,1.0285434
0.0028880006,5.149791,1.1078987
0.0028920006,5.149791,1.1078987
0.0028960006,5.229146,1.1078987
0.0029000007,5.229146,1.1078987
0.0029040007,5.149791,1.1078987
0.0029080005,5.149791,1.1078987
0.0029120005,5.149791,1.1078987
0.0029160006,5.229146,1.1078987
0.0029200006,5.149791,1.1078987
0.0029240006,5.229146,1.1078987
0.0029280006,5.149791,1.1078987
0.0029320007,5.149791,1.1078987
0.0029360007,5.149791,1.1078987
0.0029400005,5.149791,1.1078987
0.0029440005,5.149791,1.0285434
0.0029480006,5.149791,1.1078987
0.0029520006,5.149791,1.0285434
0.0029560006,5.149791,1.1078987
0.0029600007,5.149791,1.0285434
0.0029640007,5.149791,1.0285434
0.0029680005,5.149791,1.1078987
0.0029720005,5.149791,1.1078987
0.0029760005,5.070743,1.1078987
0.0029800006,5.149791,1.0285434
0.0029840006,5.149791,1.1078987
0.0029880006,5.149791,1.1078987
0.0029920007,5.070743,1.1078987
0.0029960007,5.070743,1.0285434
0.0030000005,5.070743,1.0285434
0.0030040005,5.070743,1.1078987
0.0030080006,5.070743,1.1078987
0.0030120006,5.070743,1.0285434
0.0030160006,5.070743,1.0285434
