Frequency,Channel A,Channel B
(ms),(V),(V)

6.78083171,1.48529800,2.00033800
6.78583971,1.50498300,2.01018100
6.79084771,1.52497500,2.03002000
6.79585571,1.52497500,2.03986200
6.80086371,1.52497500,2.05970100
6.80587171,1.52497500,2.07954000
6.81087971,1.54466000,2.09922500
6.81588771,1.56434500,2.10922100
6.82089571,1.60402300,2.11906400
6.82590371,1.62401600,2.11906400
6.83091171,1.62401600,2.12906000
6.83591971,1.64370100,2.13890300
6.84092771,1.64370100,2.13890300
6.84593571,1.64370100,2.15874100
6.85094371,1.66369300,2.16858400
6.85595171,1.68337800,2.17842600
6.86095971,1.70337100,2.18842300
6.86596771,1.72305600,2.18842300
6.87097571,1.74304900,2.18842300
6.87598371,1.76273400,2.18842300
6.88099171,1.76273400,2.20826100
6.88599971,1.78241900,2.20826100
6.89100771,1.80210400,2.21810400
6.89601571,1.82209600,2.22794700
6.90102371,1.84178100,2.22794700
6.90603171,1.86177400,2.23794300
6.91103971,1.88145900,2.23794300
6.91604771,1.88145900,2.25778200
6.92105571,1.90145200,2.25778200
6.92606371,1.92113700,2.26762400
6.93107171,1.92113700,2.27762100
6.93607971,1.94082200,2.27762100
6.94108771,1.96050700,2.27762100
6.94609571,1.98050000,2.28746300
6.95110371,2.00018500,2.27762100
6.95611171,2.02017700,2.28746300
6.96111971,2.03986200,2.29730600
6.96612771,2.03986200,2.30730200
6.97113571,2.05985500,2.32698700
6.97614371,2.07954000,2.32698700
6.98115171,2.07954000,2.33698300
6.98615971,2.09953300,2.33698300
6.99116771,2.11921700,2.34682600
6.99617571,2.11921700,2.34682600
7.00118371,2.13921000,2.35682200
7.00619170,2.15889500,2.36666500
7.01119970,2.17858000,2.36666500
7.01620770,2.19826500,2.37666100
7.02121570,2.21825800,2.37666100
7.02622370,2.23794300,2.38650300
7.03123170,2.23794300,2.38650300
7.03623970,2.25793600,2.38650300
7.04124770,2.27762100,2.39634600
7.04625570,2.27762100,2.38650300
7.05126370,2.29761300,2.38650300
7.05627170,2.31729800,2.38650300
7.06127970,2.33698300,2.38650300
7.06628770,2.35666800,2.39634600
7.07129570,2.37666100,2.40618800
7.07630370,2.37666100,2.41618500
7.08131170,2.37666100,2.40618800
7.08631970,2.39634600,2.40618800
7.09132770,2.41633900,2.41618500
7.09633570,2.43602400,2.41618500
7.10134370,2.47570100,2.42602700
7.10635170,2.49569400,2.42602700
7.11135970,2.51537900,2.42602700
7.11636770,2.53537200,2.42602700
7.12137570,2.53537200,2.44586600
7.12638370,2.53537200,2.45570900
7.13139170,2.53537200,2.45570900
7.13639970,2.55505700,2.46570500
7.14140770,2.57474200,2.46570500
7.14641570,2.59442700,2.46570500
7.15142370,2.61441900,2.47554800
7.15643170,2.61441900,2.47554800
7.16143970,2.61441900,2.47554800
7.16644770,2.63410400,2.48539000
7.17145570,2.63410400,2.48539000
7.17646370,2.65409700,2.49538600
7.18147170,2.67378200,2.49538600
7.18647970,2.69346700,2.48539000
7.19148770,2.71346000,2.48539000
7.19649570,2.73314500,2.48539000
7.20150370,2.75283000,2.48539000
7.20651170,2.75283000,2.48539000
7.21151970,2.77282200,2.47554800
7.21652770,2.77282200,2.47554800
7.22153570,2.77282200,2.47554800
7.22654370,2.77282200,2.48539000
7.23155170,2.77282200,2.49538600
7.23655970,2.79250700,2.50522900
7.24156770,2.81250000,2.50522900
7.24657569,2.83218500,2.51522500
7.25158369,2.85217800,2.52506800
7.25659169,2.87186300,2.52506800
7.26159969,2.89154800,2.52506800
7.26660769,2.91123300,2.51522500
7.27161569,2.93122500,2.51522500
7.27662369,2.93122500,2.51522500
7.28163169,2.93122500,2.52506800
7.28663969,2.93122500,2.53506400
7.29164769,2.93122500,2.53506400
7.29665569,2.93122500,2.52506800
7.30166369,2.93122500,2.52506800
7.30667169,2.95091000,2.52506800
7.31167969,2.97090300,2.52506800
7.31668769,2.99058800,2.52506800
7.32169569,3.01058100,2.52506800
7.32670369,3.01058100,2.52506800
7.33171169,3.01058100,2.53506400
7.33671969,3.03026600,2.55490300
7.34172769,3.03026600,2.55490300
7.34673569,3.05025800,2.56474500
7.35174369,3.06994300,2.55490300
7.35675169,3.06994300,2.55490300
7.36175969,3.08993600,2.56474500
7.36676769,3.08993600,2.55490300
7.37177569,3.08993600,2.57458800
7.37678369,3.08993600,2.57458800
7.38179169,3.08993600,2.57458800
7.38679969,3.10962100,2.58458400
7.39180769,3.12930600,2.57474200
7.39681569,3.14899100,2.57474200
7.40182369,3.16898400,2.57474200
7.40683169,3.16898400,2.57474200
7.41183969,3.16898400,2.57474200
7.41684769,3.16898400,2.56474500
7.42185569,3.16898400,2.56474500
7.42686369,3.18866900,2.56474500
7.43187169,3.18866900,2.57458800
7.43687969,3.20866100,2.58458400
7.44188769,3.20866100,2.58458400
7.44689569,3.20866100,2.58458400
7.45190369,3.22834600,2.56474500
7.45691169,3.22834600,2.56474500
7.46191969,3.24833900,2.56474500
7.46692769,3.26802400,2.57458800
7.47193569,3.26802400,2.59442700
7.47694369,3.28770900,2.59442700
7.48195168,3.30739400,2.60426900
7.48695968,3.30739400,2.59442700
7.49196768,3.32738700,2.58458400
7.49697568,3.32738700,2.59442700
7.50198368,3.32738700,2.58458400
7.50699168,3.32738700,2.59442700
7.51199968,3.32738700,2.60426900
7.51700768,3.34707200,2.59442700
7.52201568,3.34707200,2.60426900
7.52702368,3.36706400,2.60426900
7.53203168,3.38675000,2.60426900
7.53703968,3.38675000,2.61426500
7.54204768,3.40674200,2.62410800
7.54705568,3.40674200,2.62410800
7.55206368,3.40674200,2.63410400
7.55707168,3.40674200,2.63410400
7.56207968,3.40674200,2.62410800
7.56708768,3.40674200,2.62410800
7.57209568,3.40674200,2.61426500
7.57710368,3.40674200,2.62410800
7.58211168,3.40674200,2.62410800
7.58711968,3.42642700,2.63410400
7.59212768,3.44642000,2.64394700
7.59713568,3.46610500,2.63410400
7.60214368,3.48609700,2.63410400
7.60715168,3.48609700,2.63410400
7.61215968,3.48609700,2.62410800
7.61716768,3.50578300,2.63410400
7.62217568,3.50578300,2.64394700
7.62718368,3.52546700,2.65378900
7.63219168,3.52546700,2.65378900
7.63719968,3.52546700,2.65378900
7.64220768,3.54515300,2.64394700
7.64721568,3.54515300,2.62410800
7.65222368,3.56514500,2.62410800
7.65723168,3.56514500,2.62410800
7.66223968,3.58483000,2.63410400
7.66724768,3.58483000,2.64394700
7.67225568,3.58483000,2.65394300
7.67726368,3.60482300,2.65394300
7.68227168,3.58483000,2.65394300
7.68727968,3.60482300,2.65394300
7.69228768,3.62450800,2.65394300
7.69729568,3.62450800,2.64394700
7.70230368,3.64450000,2.64394700
7.70731168,3.64450000,2.64394700
7.71231968,3.64450000,2.64394700
7.71732767,3.64450000,2.65394300
7.72233567,3.66418600,2.65394300
7.72734367,3.68387000,2.65394300
7.73235167,3.70355600,2.66378600
7.73735967,3.72354800,2.66378600
7.74236767,3.72354800,2.66378600
7.74737567,3.72354800,2.65378900
7.75238367,3.72354800,2.64394700
7.75739167,3.72354800,2.65378900
7.76239967,3.72354800,2.65378900
7.76740767,3.72354800,2.66378600
7.77241567,3.72354800,2.66378600
7.77742367,3.72354800,2.66378600
7.78243167,3.72354800,2.66378600
7.78743967,3.74323300,2.66378600
7.79244767,3.74323300,2.67362800
7.79745567,3.76322600,2.66378600
7.80246367,3.78291100,2.66378600
7.80747167,3.78291100,2.66378600
7.81247967,3.80290400,2.65394300
7.81748767,3.82258900,2.65394300
7.82249567,3.82258900,2.65394300
7.82750367,3.84258100,2.65394300
7.83251167,3.84258100,2.67362800
7.83751967,3.84258100,2.67362800
7.84252767,3.86226600,2.68362500
7.84753567,3.86226600,2.68362500
7.85254367,3.88225900,2.67362800
7.85755167,3.88225900,2.68347100
7.86255967,3.88225900,2.67362800
7.86756767,3.88225900,2.67362800
7.87257567,3.88225900,2.67362800
7.87758367,3.88225900,2.67362800
7.88259167,3.88225900,2.68347100
7.88759967,3.90194400,2.70331000
7.89260767,3.92162900,2.70331000
7.89761567,3.94131400,2.70331000
7.90262367,3.96130700,2.70331000
7.90763167,3.96130700,2.70331000
7.91263967,3.96130700,2.70331000
7.91764767,3.96130700,2.70331000
7.92265567,3.96130700,2.70331000
7.92766367,3.96130700,2.69346700
7.93267167,3.96130700,2.70331000
7.93767967,3.96130700,2.70331000
7.94268767,3.98099200,2.71330600
7.94769567,3.98099200,2.72314800
7.95270367,4.00098400,2.72314800
7.95771166,4.02066900,2.73314500
7.96271966,4.02066900,2.72314800
7.96772766,4.04066200,2.72314800
7.97273566,4.04066200,2.71330600
7.97774366,4.04066200,2.70331000
7.98275166,4.04066200,2.70331000
7.98775966,4.04066200,2.70331000
7.99276766,4.04066200,2.71330600
7.99777566,4.06034700,2.72314800
8.00278366,4.06034700,2.72314800
8.00779166,4.08003200,2.71330600
8.01279966,4.09971700,2.70331000
8.01780766,4.09971700,2.70331000
8.02281566,4.11971000,2.70331000
8.02782366,4.11971000,2.70331000
8.03283166,4.11971000,2.71330600
8.03783966,4.11971000,2.71330600
8.04284766,4.11971000,2.71330600
8.04785566,4.13939500,2.72314800
8.05286366,4.15938800,2.72314800
8.05787166,4.17907200,2.72314800
8.06287966,4.17907200,2.73314500
8.06788766,4.17907200,2.73314500
8.07289566,4.17907200,2.73314500
8.07790366,4.17907200,2.73314500
8.08291166,4.19906500,2.73314500
8.08791966,4.19906500,2.73314500
8.09292766,4.19906500,2.72314800
8.09793566,4.19906500,2.71330600
8.10294366,4.19906500,2.70331000
8.10795166,4.19906500,2.69346700
8.11295966,4.19906500,2.70331000
8.11796766,4.21875000,2.71330600
8.12297566,4.21875000,2.73299100
8.12798366,4.21875000,2.74298700
8.13299166,4.23874300,2.74298700
8.13799966,4.23874300,2.74298700
8.14300766,4.23874300,2.74298700
8.14801566,4.25842800,2.74298700
8.15302366,4.25842800,2.74298700
8.15803166,4.25842800,2.74298700
8.16303966,4.27842000,2.73314500
8.16804766,4.27842000,2.74298700
8.17305566,4.27842000,2.74298700
8.17806366,4.27842000,2.74298700
8.18307166,4.27842000,2.74298700
8.18807966,4.29810500,2.73314500
8.19308765,4.29810500,2.73314500
8.19809565,4.31779000,2.74298700
8.20310365,4.33747500,2.76282600
8.20811165,4.33747500,2.77266900
8.21311965,4.35746800,2.77266900
8.21812765,4.37715300,2.77266900
8.22313565,4.37715300,2.75283000
8.22814365,4.37715300,2.75283000
8.23315165,4.37715300,2.76267200
8.23815965,4.35746800,2.74298700
8.24316765,4.35746800,2.74298700
8.24817565,4.35746800,2.73299100
8.25318365,4.35746800,2.73299100
8.25819165,4.37715300,2.75283000
8.26319965,4.39714500,2.75283000
8.26820765,4.41683100,2.75283000
8.27321565,4.43682300,2.74298700
8.27822365,4.43682300,2.73314500
8.28323165,4.43682300,2.74298700
8.28823965,4.43682300,2.75283000
8.29324765,4.43682300,2.76267200
8.29825565,4.43682300,2.77266900
8.30326365,4.43682300,2.76267200
8.30827165,4.45650900,2.75283000
8.31327965,4.45650900,2.75283000
8.31828765,4.45650900,2.74298700
8.32329565,4.47619300,2.75283000
8.32830365,4.45650900,2.75283000
8.33331165,4.47619300,2.74298700
8.33831965,4.49587900,2.74298700
8.34332765,4.49587900,2.74298700
8.34833565,4.51587100,2.75283000
8.35334365,4.51587100,2.75283000
8.35835165,4.51587100,2.76267200
8.36335965,4.51587100,2.76267200
8.36836765,4.53555600,2.75283000
8.37337565,4.53555600,2.76267200
8.37838365,4.53555600,2.76267200
8.38339165,4.53555600,2.76267200
8.38839965,4.53555600,2.78251100
8.39340765,4.53555600,2.78251100
8.39841565,4.55554900,2.78251100
8.40342365,4.57523400,2.78251100
8.40843165,4.57523400,2.77266900
8.41343965,4.59522600,2.77266900
8.41844765,4.59522600,2.77266900
8.42345565,4.59522600,2.77266900
8.42846365,4.59522600,2.77266900
8.43347164,4.59522600,2.77266900
8.43847964,4.59522600,2.78251100
8.44348764,4.59522600,2.78251100
8.44849564,4.59522600,2.79250700
8.45350364,4.59522600,2.79250700
8.45851164,4.59522600,2.77266900
8.46351964,4.59522600,2.77266900
8.46852764,4.61491200,2.77266900
8.47353564,4.61491200,2.78251100
8.47854364,4.63490400,2.80235000
8.48355164,4.65458900,2.81234600
8.48855964,4.65458900,2.81234600
8.49356764,4.67458200,2.81234600
8.49857564,4.67458200,2.80235000
8.50358364,4.67458200,2.79250700
8.50859164,4.69426700,2.79250700
8.51359964,4.71395200,2.78251100
8.51860764,4.71395200,2.78251100
8.52361564,4.71395200,2.78251100
8.52862364,4.69426700,2.77266900
8.53363164,4.67458200,2.78251100
8.53863964,4.67458200,2.79250700
8.54364764,4.67458200,2.80235000
8.54865564,4.69426700,2.81234600
8.55366364,4.69426700,2.81234600
8.55867164,4.71395200,2.81234600
8.56367964,4.73363700,2.80235000
8.56868764,4.73363700,2.80235000
8.57369564,4.75362900,2.79250700
8.57870364,4.75362900,2.79250700
8.58371164,4.75362900,2.79250700
8.58871964,4.75362900,2.79250700
8.59372764,4.75362900,2.80235000
8.59873564,4.75362900,2.80235000
8.60374364,4.75362900,2.81234600
8.60875164,4.77331400,2.81234600
8.61375964,4.77331400,2.81234600
8.61876764,4.79330700,2.81234600
8.62377564,4.79330700,2.82218900
8.62878364,4.79330700,2.81234600
8.63379164,4.79330700,2.81234600
8.63879964,4.79330700,2.81234600
8.64380764,4.81299200,2.80235000
8.64881564,4.81299200,2.81234600
8.65382364,4.83298500,2.81234600
8.65883164,4.83298500,2.80235000
8.66383964,4.83298500,2.80235000
8.66884763,4.83298500,2.80235000
8.67385563,4.83298500,2.80235000
8.67886363,4.83298500,2.81234600
8.68387163,4.83298500,2.81234600
8.68887963,4.85267000,2.81234600
8.69388763,4.85267000,2.81234600
8.69889563,4.87235500,2.81234600
8.70390363,4.89204000,2.82218900
8.70891163,4.89204000,2.82218900
8.71391963,4.89204000,2.82218900
8.71892763,4.89204000,2.82218900
8.72393563,4.89204000,2.81234600
8.72894363,4.89204000,2.81234600
8.73395163,4.91203300,2.81234600
8.73895963,4.91203300,2.82218900
8.74396763,4.91203300,2.82218900
8.74897563,4.91203300,2.82218900
8.75398363,4.91203300,2.82218900
8.75899163,4.91203300,2.82218900
8.76399963,4.91203300,2.82218900
8.76900763,4.91203300,2.82218900
8.77401563,4.89204000,2.83218500
8.77902363,4.91203300,2.82218900
8.78403163,4.91203300,2.83218500
8.78903963,4.93171700,2.83218500
8.79404763,4.97139500,2.83218500
8.79905563,4.97139500,2.84202800
8.80406363,4.99138800,2.84202800
8.80907163,4.99138800,2.84202800
8.81407963,4.99138800,2.83218500
8.81908763,4.99138800,2.82218900
8.82409563,4.99138800,2.82218900
8.82910363,4.99138800,2.82218900
8.83411163,4.99138800,2.82218900
8.83911963,4.99138800,2.83218500
8.84412763,4.99138800,2.82218900
8.84913563,4.99138800,2.83218500
8.85414363,4.99138800,2.84202800
8.85915163,4.99138800,2.84202800
8.86415963,4.99138800,2.85202400
8.86916763,5.01107300,2.85202400
8.87417563,5.01107300,2.84202800
8.87918363,5.01107300,2.83218500
8.88419163,5.03106500,2.82218900
8.88919963,5.03106500,2.81234600
8.89420763,5.05075000,2.81234600
8.89921563,5.07074300,2.82218900
8.90422362,5.07074300,2.82218900
8.90923162,5.07074300,2.83218500
8.91423962,5.07074300,2.83218500
8.91924762,5.07074300,2.82218900
8.92425562,5.07074300,2.83218500
8.92926362,5.07074300,2.83218500
8.93427162,5.07074300,2.84202800
8.93927962,5.07074300,2.85202400
8.94428762,5.07074300,2.85202400
8.94929562,5.07074300,2.85202400
8.95430362,5.07074300,2.86186600
8.95931162,5.09042800,2.85187000
8.96431962,5.09042800,2.85187000
8.96932762,5.09042800,2.85187000
8.97433562,5.09042800,2.84202800
8.97934362,5.07074300,2.85202400
8.98435162,5.07074300,2.85202400
8.98935962,5.09042800,2.85202400
8.99436762,5.09042800,2.85202400
8.99937562,5.11011300,2.85202400
9.00438362,5.11011300,2.84202800
9.00939162,5.11011300,2.84202800
9.01439962,5.12979800,2.84202800
9.01940762,5.12979800,2.83218500
9.02441562,5.14979100,2.84202800
9.02942362,5.14979100,2.84202800
9.03443162,5.14979100,2.84202800
9.03943962,5.14979100,2.85202400
9.04444762,5.14979100,2.85202400
9.04945562,5.14979100,2.85202400
9.05446362,5.14979100,2.85202400
9.05947162,5.14979100,2.85202400
9.06447962,5.14979100,2.85202400
9.06948762,5.16947600,2.85202400
9.07449562,5.16947600,2.85202400
9.07950362,5.16947600,2.85202400
9.08451162,5.16947600,2.85202400
9.08951962,5.14979100,2.85202400
9.09452762,5.14979100,2.85202400
9.09953562,5.14979100,2.85202400
9.10454362,5.14979100,2.85202400
9.10955162,5.16947600,2.85202400
9.11455962,5.16947600,2.85202400
9.11956762,5.16947600,2.85202400
9.12457562,5.16947600,2.85202400
9.12958362,5.16947600,2.85202400
9.13459162,5.16947600,2.85202400
9.13959962,5.18946800,2.85202400
9.14460761,5.20915300,2.85202400
9.14961561,5.20915300,2.85202400
9.15462361,5.22914600,2.85202400
9.15963161,5.22914600,2.85202400
9.16463961,5.20915300,2.85202400
9.16964761,5.20915300,2.85202400
9.17465561,5.20915300,2.86186600
9.17966361,5.20915300,2.86186600
9.18467161,5.22914600,2.86186600
9.18967961,5.22914600,2.86186600
9.19468761,5.22914600,2.84202800
9.19969561,5.22914600,2.85187000
9.20470361,5.22914600,2.85187000
9.20971161,5.22914600,2.86186600
9.21471961,5.22914600,2.88155100
9.21972761,5.22914600,2.87170900
9.22473561,5.22914600,2.87170900
9.22974361,5.22914600,2.86186600
9.23475161,5.22914600,2.86186600
9.23975961,5.22914600,2.86186600
9.24476761,5.22914600,2.87170900
9.24977561,5.22914600,2.87170900
9.25478361,5.22914600,2.86186600
9.25979161,5.24883100,2.86186600
9.26479961,5.24883100,2.85202400
9.26980761,5.26851600,2.86186600
9.27481561,5.26851600,2.85187000
9.27982361,5.26851600,2.85187000
9.28483161,5.26851600,2.85187000
9.28983961,5.26851600,2.84202800
9.29484761,5.28820100,2.85202400
9.29985561,5.28820100,2.85202400
9.30486361,5.28820100,2.85202400
9.30987161,5.28820100,2.86186600
9.31487961,5.28820100,2.86186600
9.31988761,5.28820100,2.86186600
9.32489561,5.28820100,2.86186600
9.32990361,5.28820100,2.85202400
9.33491161,5.28820100,2.86186600
9.33991961,5.28820100,2.86186600
9.34492761,5.28820100,2.87170900
9.34993561,5.28820100,2.87170900
9.35494361,5.26851600,2.86186600
9.35995161,5.26851600,2.86186600
9.36495961,5.26851600,2.85202400
9.36996761,5.26851600,2.86186600
9.37497561,5.28820100,2.86186600
9.37998360,5.28820100,2.87170900
9.38499160,5.30819400,2.88155100
9.38999960,5.30819400,2.87170900
9.39500760,5.30819400,2.87170900
9.40001560,5.30819400,2.87170900
9.40502360,5.30819400,2.86186600
9.41003160,5.30819400,2.86186600
9.41503960,5.30819400,2.87170900
9.42004760,5.30819400,2.87170900
9.42505560,5.28820100,2.88155100
9.43006360,5.28820100,2.89154800
9.43507160,5.28820100,2.89154800
9.44007960,5.28820100,2.89154800
9.44508760,5.30819400,2.89154800
9.45009560,5.30819400,2.89154800
9.45510360,5.30819400,2.89154800
9.46011160,5.30819400,2.89154800
9.46511960,5.30819400,2.89154800
9.47012760,5.30819400,2.89154800
9.47513560,5.30819400,2.89154800
9.48014360,5.30819400,2.89154800
9.48515160,5.30819400,2.89154800
9.49015960,5.32787900,2.88155100
9.49516760,5.32787900,2.87170900
9.50017560,5.32787900,2.87170900
9.50518360,5.32787900,2.86186600
9.51019160,5.32787900,2.87170900
9.51519960,5.32787900,2.88155100
9.52020760,5.34787200,2.87170900
9.52521560,5.36755700,2.88155100
9.53022360,5.36755700,2.88155100
9.53523160,5.36755700,2.88155100
9.54023960,5.34787200,2.89154800
9.54524760,5.34787200,2.88155100
9.55025560,5.34787200,2.87170900
9.55526360,5.34787200,2.87170900
9.56027160,5.34787200,2.87170900
9.56527960,5.32787900,2.88155100
9.57028760,5.32787900,2.89154800
9.57529560,5.32787900,2.89154800
9.58030360,5.32787900,2.89154800
9.58531160,5.32787900,2.89154800
9.59031960,5.32787900,2.89154800
9.59532760,5.32787900,2.89154800
9.60033560,5.34787200,2.88155100
9.60534360,5.34787200,2.88155100
9.61035160,5.34787200,2.88155100
9.61535960,5.34787200,2.88155100
9.62036759,5.34787200,2.89154800
9.62537559,5.36755700,2.88155100
9.63038359,5.36755700,2.88155100
9.63539159,5.36755700,2.87170900
9.64039959,5.36755700,2.87170900
9.64540759,5.36755700,2.88155100
9.65041559,5.34787200,2.88155100
9.65542359,5.36755700,2.89154800
9.66043159,5.36755700,2.89154800
9.66543959,5.34787200,2.89154800
9.67044759,5.36755700,2.89154800
9.67545559,5.36755700,2.88155100
9.68046359,5.36755700,2.87170900
9.68547159,5.38754900,2.87170900
9.69047959,5.38754900,2.87170900
9.69548759,5.38754900,2.88155100
9.70049559,5.38754900,2.90139000
9.70550359,5.38754900,2.89154800
9.71051159,5.38754900,2.89154800
9.71551959,5.38754900,2.89154800
9.72052759,5.38754900,2.87170900
9.72553559,5.38754900,2.88155100
9.73054359,5.38754900,2.87170900
9.73555159,5.38754900,2.86186600
9.74055959,5.38754900,2.87170900
9.74556759,5.38754900,2.87170900
9.75057559,5.38754900,2.88155100
9.75558359,5.38754900,2.89154800
9.76059159,5.38754900,2.88155100
9.76559959,5.38754900,2.87170900
9.77060759,5.38754900,2.87170900
9.77561559,5.38754900,2.86186600
9.78062359,5.38754900,2.87170900
9.78563159,5.38754900,2.88155100
9.79063959,5.38754900,2.87170900
9.79564759,5.38754900,2.88155100
9.80065559,5.38754900,2.87170900
9.80566359,5.38754900,2.87170900
9.81067159,5.38754900,2.88155100
9.81567959,5.38754900,2.88155100
9.82068759,5.38754900,2.89154800
9.82569559,5.38754900,2.89154800
9.83070359,5.38754900,2.89154800
9.83571159,5.38754900,2.89154800
9.84071959,5.38754900,2.88155100
9.84572759,5.38754900,2.88155100
9.85073559,5.38754900,2.88155100
9.85574358,5.38754900,2.87170900
9.86075158,5.38754900,2.87170900
9.86575958,5.38754900,2.87170900
9.87076758,5.38754900,2.86186600
9.87577558,5.38754900,2.87170900
9.88078358,5.38754900,2.88155100
9.88579158,5.38754900,2.88155100
9.89079958,5.38754900,2.89154800
9.89580758,5.38754900,2.89154800
9.90081558,5.38754900,2.89154800
9.90582358,5.38754900,2.88155100
9.91083158,5.38754900,2.88155100
9.91583958,5.38754900,2.89154800
9.92084758,5.38754900,2.89154800
9.92585558,5.38754900,2.90139000
9.93086358,5.38754900,2.90139000
9.93587158,5.38754900,2.89154800
9.94087958,5.38754900,2.89154800
9.94588758,5.38754900,2.89154800
9.95089558,5.38754900,2.88155100
9.95590358,5.38754900,2.88155100
9.96091158,5.40723400,2.88155100
9.96591958,5.40723400,2.88155100
9.97092758,5.40723400,2.89154800
9.97593558,5.40723400,2.89154800
9.98094358,5.38754900,2.89154800
9.98595158,5.38754900,2.89154800
9.99095958,5.38754900,2.88155100
9.99596758,5.38754900,2.88155100
10.00097558,5.38754900,2.88155100
10.00598358,5.38754900,2.88155100
10.01099158,5.38754900,2.88155100
10.01599958,5.38754900,2.87170900
10.02100758,5.38754900,2.86186600
10.02601558,5.38754900,2.86186600
10.03102358,5.40723400,2.87170900
10.03603158,5.40723400,2.88155100
10.04103958,5.40723400,2.88155100
10.04604758,5.40723400,2.88155100
10.05105558,5.38754900,2.88155100
10.05606358,5.38754900,2.88155100
10.06107158,5.38754900,2.89154800
10.06607958,5.38754900,2.89154800
10.07108758,5.40723400,2.89154800
10.07609558,5.40723400,2.89154800
10.08110358,5.40723400,2.89154800
10.08611158,5.40723400,2.88155100
10.09111958,5.38754900,2.87170900
10.09612757,5.38754900,2.86186600
10.10113557,5.38754900,2.86186600
10.10614357,5.38754900,2.88170500
10.11115157,5.38754900,2.88170500
10.11615957,5.38754900,2.89154800
10.12116757,5.38754900,2.89154800
10.12617557,5.40723400,2.88155100
10.13118357,5.42691900,2.88155100
10.13619157,5.42691900,2.88155100
10.14119957,5.42691900,2.89154800
10.14620757,5.40723400,2.89154800
10.15121557,5.38754900,2.89154800
10.15622357,5.38754900,2.89154800
10.16123157,5.40723400,2.87170900
10.16623957,5.40723400,2.87170900
10.17124757,5.42691900,2.88155100
10.17625557,5.42691900,2.88155100
10.18126357,5.40723400,2.88155100
10.18627157,5.40723400,2.88155100
10.19127957,5.40723400,2.88155100
10.19628757,5.40723400,2.88155100
10.20129557,5.42691900,2.89154800
10.20630357,5.42691900,2.89154800
10.21131157,5.42691900,2.89154800
10.21631957,5.44660500,2.89154800
10.22132757,5.42691900,2.89154800
10.22633557,5.44660500,2.89154800
10.23134357,5.44660500,2.89154800
10.23635157,5.42691900,2.89154800
10.24135957,5.44660500,2.88155100
10.24636757,5.42691900,2.88155100
10.25137557,5.40723400,2.88155100
10.25638357,5.40723400,2.88155100
10.26139157,5.38754900,2.89154800
10.26639957,5.38754900,2.90139000
10.27140757,5.40723400,2.90139000
10.27641557,5.40723400,2.90139000
10.28142357,5.42691900,2.90139000
10.28643157,5.42691900,2.89154800
10.29143957,5.42691900,2.89154800
10.29644757,5.42691900,2.89154800
10.30145557,5.42691900,2.89154800
10.30646357,5.42691900,2.90139000
10.31147157,5.42691900,2.89154800
10.31647957,5.42691900,2.88170500
10.32148757,5.42691900,2.88170500
10.32649557,5.44660500,2.87170900
10.33150356,5.44660500,2.88155100
10.33651156,5.46659700,2.88155100
10.34151956,5.44660500,2.88155100
10.34652756,5.42691900,2.88155100
10.35153556,5.40723400,2.87170900
10.35654356,5.40723400,2.88155100
10.36155156,5.42691900,2.87170900
10.36655956,5.42691900,2.87170900
10.37156756,5.44660500,2.87170900
10.37657556,5.42691900,2.87170900
10.38158356,5.42691900,2.88155100
10.38659156,5.44660500,2.88155100
10.39159956,5.44660500,2.89154800
10.39660756,5.46659700,2.89154800
10.40161556,5.46659700,2.89154800
10.40662356,5.44660500,2.89154800
10.41163156,5.44660500,2.89154800
10.41663956,5.44660500,2.88155100
10.42164756,5.44660500,2.88155100
10.42665556,5.46659700,2.88155100
10.43166356,5.46659700,2.88155100
10.43667156,5.46659700,2.89154800
10.44167956,5.46659700,2.89154800
10.44668756,5.46659700,2.89154800
10.45169556,5.46659700,2.89154800
10.45670356,5.46659700,2.89154800
10.46171156,5.46659700,2.88155100
10.46671956,5.44660500,2.87170900
10.47172756,5.44660500,2.87170900
10.47673556,5.42691900,2.87170900
10.48174356,5.42691900,2.88155100
10.48675156,5.44660500,2.89154800
10.49175956,5.44660500,2.89154800
10.49676756,5.44660500,2.89154800
10.50177556,5.44660500,2.89154800
10.50678356,5.44660500,2.89154800
10.51179156,5.44660500,2.89154800
10.51679956,5.44660500,2.88155100
10.52180756,5.44660500,2.87170900
10.52681556,5.44660500,2.87170900
10.53182356,5.44660500,2.87170900
10.53683156,5.46659700,2.89154800
10.54183956,5.46659700,2.90139000
10.54684756,5.44660500,2.90139000
10.55185556,5.44660500,2.90139000
10.55686356,5.44660500,2.89154800
10.56187156,5.44660500,2.88155100
10.56687955,5.46659700,2.89154800
10.57188755,5.46659700,2.89154800
10.57689555,5.46659700,2.89154800
10.58190355,5.46659700,2.89154800
10.58691155,5.44660500,2.88155100
10.59191955,5.44660500,2.87170900
10.59692755,5.44660500,2.86186600
10.60193555,5.44660500,2.87170900
10.60694355,5.46659700,2.87170900
10.61195155,5.46659700,2.88155100
10.61695955,5.46659700,2.90139000
10.62196755,5.46659700,2.90139000
10.62697555,5.46659700,2.90139000
10.63198355,5.46659700,2.89154800
10.63699155,5.44660500,2.89154800
10.64199955,5.44660500,2.89154800
10.64700755,5.44660500,2.88170500
10.65201555,5.44660500,2.89154800
10.65702355,5.46659700,2.88155100
10.66203155,5.46659700,2.88155100
